Name,Collection Month,Year,Tax Type,Amount,FIPS State,Numeric Month
Pennsylvania,March,2021,Tobacco,97809000,42,03
Pennsylvania,May,2019,Alcoholic Beverage,35118000,42,05
Pennsylvania,May,2019,Corporate Income,312329000,42,05
Pennsylvania,May,2019,General Sales,944817000,42,05
Pennsylvania,May,2019,Individual Income,965994000,42,05
Pennsylvania,May,2019,Lodging,,42,05
Pennsylvania,May,2019,Motor Fuel,189348000,42,05
Pennsylvania,May,2019,Tobacco,107139000,42,05
Pennsylvania,May,2020,Alcoholic Beverage,27478000,42,05
Pennsylvania,May,2020,Corporate Income,118864000,42,05
Pennsylvania,May,2020,General Sales,699128000,42,05
Pennsylvania,May,2020,Individual Income,947163000,42,05
Pennsylvania,May,2020,Lodging,,42,05
Pennsylvania,May,2020,Motor Fuel,135326000,42,05
Pennsylvania,May,2020,Tobacco,95765000,42,05
Pennsylvania,May,2021,Alcoholic Beverage,37842000,42,05
Pennsylvania,May,2021,Corporate Income,396874000,42,05
Pennsylvania,May,2021,General Sales,1155073000,42,05
Pennsylvania,May,2021,Individual Income,1920341000,42,05
Pennsylvania,May,2021,Lodging,,42,05
Pennsylvania,May,2021,Motor Fuel,130355000,42,05
Pennsylvania,May,2021,Tobacco,107316000,42,05
Pennsylvania,November,2019,Alcoholic Beverage,38753000,42,11
Pennsylvania,November,2019,Corporate Income,137685000,42,11
Pennsylvania,November,2019,General Sales,925816000,42,11
Pennsylvania,November,2019,Individual Income,869604000,42,11
Pennsylvania,November,2019,Lodging,,42,11
Pennsylvania,November,2019,Motor Fuel,189282000,42,11
Pennsylvania,November,2019,Tobacco,105475000,42,11
Pennsylvania,November,2020,Alcoholic Beverage,40940000,42,11
Pennsylvania,November,2020,Corporate Income,138338000,42,11
Pennsylvania,November,2020,General Sales,984263000,42,11
Pennsylvania,November,2020,Individual Income,683880000,42,11
Pennsylvania,November,2020,Lodging,,42,11
Pennsylvania,November,2020,Motor Fuel,167564000,42,11
Pennsylvania,November,2020,Tobacco,109656000,42,11
Pennsylvania,November,2021,Alcoholic Beverage,40732000,42,11
Pennsylvania,November,2021,Corporate Income,177366000,42,11
Pennsylvania,November,2021,General Sales,1118248000,42,11
Pennsylvania,November,2021,Individual Income,997531000,42,11
Pennsylvania,November,2021,Lodging,,42,11
Pennsylvania,November,2021,Motor Fuel,172286000,42,11
Pennsylvania,November,2021,Tobacco,104795000,42,11
Pennsylvania,October,2019,Alcoholic Beverage,34227000,42,10
Pennsylvania,October,2019,Corporate Income,141100000,42,10
Pennsylvania,October,2019,General Sales,1031353000,42,10
Pennsylvania,October,2019,Individual Income,1161374000,42,10
Pennsylvania,October,2019,Lodging,,42,10
Pennsylvania,October,2019,Motor Fuel,130643000,42,10
Pennsylvania,October,2019,Tobacco,119360000,42,10
Pennsylvania,October,2020,Alcoholic Beverage,37117000,42,10
Pennsylvania,October,2020,Corporate Income,121007000,42,10
Pennsylvania,October,2020,General Sales,1089426000,42,10
Pennsylvania,October,2020,Individual Income,1024473000,42,10
Pennsylvania,October,2020,Lodging,,42,10
Pennsylvania,October,2020,Motor Fuel,127464000,42,10
Pennsylvania,October,2020,Tobacco,107034000,42,10
Pennsylvania,October,2021,Alcoholic Beverage,37366000,42,10
Pennsylvania,October,2021,Corporate Income,157902000,42,10
Pennsylvania,October,2021,General Sales,1178138000,42,10
Pennsylvania,October,2021,Individual Income,1088079000,42,10
Pennsylvania,October,2021,Lodging,,42,10
Pennsylvania,October,2021,Motor Fuel,134630000,42,10
Pennsylvania,October,2021,Tobacco,101256000,42,10
Pennsylvania,September,2019,Alcoholic Beverage,31299000,42,09
Pennsylvania,September,2019,Corporate Income,610608000,42,09
Pennsylvania,September,2019,General Sales,945603000,42,09
Pennsylvania,September,2019,Individual Income,1277801000,42,09
Pennsylvania,September,2019,Lodging,,42,09
Pennsylvania,September,2019,Motor Fuel,153953000,42,09
Pennsylvania,September,2019,Tobacco,101654000,42,09
Pennsylvania,September,2020,Alcoholic Beverage,34267000,42,09
Pennsylvania,September,2020,Corporate Income,594092000,42,09
Pennsylvania,September,2020,General Sales,966466000,42,09
Pennsylvania,September,2020,Individual Income,1333206000,42,09
Pennsylvania,September,2020,Lodging,,42,09
Pennsylvania,September,2020,Motor Fuel,133465000,42,09
Pennsylvania,September,2020,Tobacco,109747000,42,09
Pennsylvania,September,2021,Alcoholic Beverage,36396000,42,09
Pennsylvania,September,2021,Corporate Income,866895000,42,09
Pennsylvania,September,2021,General Sales,1127598000,42,09
Pennsylvania,September,2021,Individual Income,1535776000,42,09
Pennsylvania,September,2021,Lodging,,42,09
Pennsylvania,September,2021,Motor Fuel,142275000,42,09
Pennsylvania,September,2021,Tobacco,120104000,42,09
Rhode Island,April,2019,Alcoholic Beverage,1734021,44,04
Rhode Island,April,2019,Corporate Income,42750902,44,04
Rhode Island,April,2019,General Sales,92934919,44,04
Rhode Island,April,2019,Individual Income,228905372,44,04
Rhode Island,April,2019,Lodging,1376076,44,04
Rhode Island,April,2019,Motor Fuel,,44,04
Rhode Island,April,2019,Tobacco,11396607,44,04
Rhode Island,April,2020,Alcoholic Beverage,1654837,44,04
Rhode Island,April,2020,Corporate Income,13634328,44,04
Rhode Island,April,2020,General Sales,81576462,44,04
Rhode Island,April,2020,Individual Income,76880289,44,04
Rhode Island,April,2020,Lodging,408831,44,04
Rhode Island,April,2020,Motor Fuel,,44,04
Rhode Island,April,2020,Tobacco,9328932,44,04
Rhode Island,April,2021,Alcoholic Beverage,2155768,44,04
Rhode Island,April,2021,Corporate Income,54326518,44,04
Rhode Island,April,2021,General Sales,124912223,44,04
Rhode Island,April,2021,Individual Income,129994205,44,04
Rhode Island,April,2021,Lodging,1036825,44,04
Rhode Island,April,2021,Motor Fuel,,44,04
Rhode Island,April,2021,Tobacco,13523452,44,04
Rhode Island,August,2019,Alcoholic Beverage,1492786,44,08
Rhode Island,August,2019,Corporate Income,4815681,44,08
Rhode Island,August,2019,General Sales,109602531,44,08
Rhode Island,August,2019,Individual Income,95823781,44,08
Rhode Island,August,2019,Lodging,3433188,44,08
Rhode Island,August,2019,Motor Fuel,,44,08
Rhode Island,August,2019,Tobacco,12828671,44,08
Rhode Island,August,2020,Alcoholic Beverage,1848204,44,08
Rhode Island,August,2020,Corporate Income,2783457,44,08
Rhode Island,August,2020,General Sales,116105465,44,08
Rhode Island,August,2020,Individual Income,101332452,44,08
Rhode Island,August,2020,Lodging,2242343,44,08
Rhode Island,August,2020,Motor Fuel,,44,08
Rhode Island,August,2020,Tobacco,13293628,44,08
Rhode Island,August,2021,Alcoholic Beverage,1886083,44,08
Rhode Island,August,2021,Corporate Income,11828782,44,08
Rhode Island,August,2021,General Sales,130864447,44,08
Rhode Island,August,2021,Individual Income,126418391,44,08
Rhode Island,August,2021,Lodging,3832684,44,08
Rhode Island,August,2021,Motor Fuel,,44,08
Rhode Island,August,2021,Tobacco,13202455,44,08
Rhode Island,December,2019,Alcoholic Beverage,1498954,44,12
Rhode Island,December,2019,Corporate Income,32476465,44,12
Rhode Island,December,2019,General Sales,91516643,44,12
Rhode Island,December,2019,Individual Income,123061127,44,12
Rhode Island,December,2019,Lodging,1001536,44,12
Rhode Island,December,2019,Motor Fuel,,44,12
Rhode Island,December,2019,Tobacco,14584424,44,12
Rhode Island,December,2020,Alcoholic Beverage,1753495,44,12
Rhode Island,December,2020,Corporate Income,71392328,44,12
Rhode Island,December,2020,General Sales,100625774,44,12
Rhode Island,December,2020,Individual Income,130857764,44,12
Rhode Island,December,2020,Lodging,412410,44,12
Rhode Island,December,2020,Motor Fuel,,44,12
Rhode Island,December,2020,Tobacco,15192144,44,12
Rhode Island,December,2021,Alcoholic Beverage,,44,12
Rhode Island,December,2021,Corporate Income,78340098,44,12
Rhode Island,December,2021,General Sales,115286531,44,12
Rhode Island,December,2021,Individual Income,165597896,44,12
Rhode Island,December,2021,Lodging,,44,12
Rhode Island,December,2021,Motor Fuel,,44,12
Rhode Island,December,2021,Tobacco,13127598,44,12
Rhode Island,February,2020,Alcoholic Beverage,1464211,44,02
Rhode Island,February,2020,Corporate Income,20140884,44,02
Rhode Island,February,2020,General Sales,87647347,44,02
Rhode Island,February,2020,Individual Income,8433950,44,02
Rhode Island,February,2020,Lodging,947887,44,02
Rhode Island,February,2020,Motor Fuel,,44,02
Rhode Island,February,2020,Tobacco,7745389,44,02
Rhode Island,February,2021,Alcoholic Beverage,1306016,44,02
Rhode Island,February,2021,Corporate Income,5451940,44,02
Rhode Island,February,2021,General Sales,95892462,44,02
Rhode Island,February,2021,Individual Income,85386943,44,02
Rhode Island,February,2021,Lodging,521797,44,02
Rhode Island,February,2021,Motor Fuel,,44,02
Rhode Island,February,2021,Tobacco,12204487,44,02
Rhode Island,January,2020,Alcoholic Beverage,2059669,44,01
Rhode Island,January,2020,Corporate Income,27446146,44,01
Rhode Island,January,2020,General Sales,115394222,44,01
Rhode Island,January,2020,Individual Income,174763272,44,01
Rhode Island,January,2020,Lodging,814203,44,01
Rhode Island,January,2020,Motor Fuel,,44,01
Rhode Island,January,2020,Tobacco,9165150,44,01
Rhode Island,January,2021,Alcoholic Beverage,1827123,44,01
Rhode Island,January,2021,Corporate Income,31705377,44,01
Rhode Island,January,2021,General Sales,121939658,44,01
Rhode Island,January,2021,Individual Income,156670220,44,01
Rhode Island,January,2021,Lodging,473026,44,01
Rhode Island,January,2021,Motor Fuel,,44,01
Rhode Island,January,2021,Tobacco,11522356,44,01
Rhode Island,July,2019,Alcoholic Beverage,1856596,44,07
Rhode Island,July,2019,Corporate Income,7190087,44,07
Rhode Island,July,2019,General Sales,105236798,44,07
Rhode Island,July,2019,Individual Income,95906450,44,07
Rhode Island,July,2019,Lodging,3365589,44,07
Rhode Island,July,2019,Motor Fuel,,44,07
Rhode Island,July,2019,Tobacco,13121446,44,07
Rhode Island,July,2020,Alcoholic Beverage,1975494,44,07
Rhode Island,July,2020,Corporate Income,39695328,44,07
Rhode Island,July,2020,General Sales,114780548,44,07
Rhode Island,July,2020,Individual Income,255478667,44,07
Rhode Island,July,2020,Lodging,2136073,44,07
Rhode Island,July,2020,Motor Fuel,,44,07
Rhode Island,July,2020,Tobacco,15808581,44,07
Rhode Island,July,2021,Alcoholic Beverage,2064838,44,07
Rhode Island,July,2021,Corporate Income,17244970,44,07
Rhode Island,July,2021,General Sales,131071256,44,07
Rhode Island,July,2021,Individual Income,100018387,44,07
Rhode Island,July,2021,Lodging,4027495,44,07
Rhode Island,July,2021,Motor Fuel,,44,07
Rhode Island,July,2021,Tobacco,14828962,44,07
Rhode Island,June,2019,Alcoholic Beverage,2114974,44,06
Rhode Island,June,2019,Corporate Income,16558492,44,06
Rhode Island,June,2019,General Sales,101749715,44,06
Rhode Island,June,2019,Individual Income,135819689,44,06
Rhode Island,June,2019,Lodging,2392925,44,06
Rhode Island,June,2019,Motor Fuel,,44,06
Rhode Island,June,2019,Tobacco,11013288,44,06
Rhode Island,June,2020,Alcoholic Beverage,1362524,44,06
Rhode Island,June,2020,Corporate Income,17384349,44,06
Rhode Island,June,2020,General Sales,97221495,44,06
Rhode Island,June,2020,Individual Income,123657218,44,06
Rhode Island,June,2020,Lodging,1009563,44,06
Rhode Island,June,2020,Motor Fuel,,44,06
Rhode Island,June,2020,Tobacco,14836179,44,06
Rhode Island,June,2021,Alcoholic Beverage,2142125,44,06
Rhode Island,June,2021,Corporate Income,-58666732,44,06
Rhode Island,June,2021,General Sales,123257557,44,06
Rhode Island,June,2021,Individual Income,243959064,44,06
Rhode Island,June,2021,Lodging,2642543,44,06
Rhode Island,June,2021,Motor Fuel,11798875,44,06
Rhode Island,June,2021,Tobacco,14134898,44,06
Rhode Island,March,2020,Alcoholic Beverage,1532977,44,03
Rhode Island,March,2020,Corporate Income,52380930,44,03
Rhode Island,March,2020,General Sales,84387119,44,03
Rhode Island,March,2020,Individual Income,83150651,44,03
Rhode Island,March,2020,Lodging,562853,44,03
Rhode Island,March,2020,Motor Fuel,,44,03
Rhode Island,March,2020,Tobacco,13188454,44,03
Rhode Island,March,2021,Alcoholic Beverage,1250686,44,03
Rhode Island,March,2021,Corporate Income,60197870,44,03
Rhode Island,March,2021,General Sales,96024248,44,03
Rhode Island,March,2021,Individual Income,92962467,44,03
Rhode Island,March,2021,Lodging,781060,44,03
Rhode Island,March,2021,Motor Fuel,,44,03
Rhode Island,March,2021,Tobacco,11664955,44,03
Rhode Island,May,2019,Alcoholic Beverage,1768333,44,05
Rhode Island,May,2019,Corporate Income,5319038,44,05
Rhode Island,May,2019,General Sales,92279615,44,05
Rhode Island,May,2019,Individual Income,88467683,44,05
Rhode Island,May,2019,Lodging,1966067,44,05
Rhode Island,May,2019,Motor Fuel,,44,05
Rhode Island,May,2019,Tobacco,11246770,44,05
Rhode Island,May,2020,Alcoholic Beverage,2125762,44,05
Rhode Island,May,2020,Corporate Income,3303850,44,05
Rhode Island,May,2020,General Sales,76088086,44,05
Rhode Island,May,2020,Individual Income,82150288,44,05
Rhode Island,May,2020,Lodging,273983,44,05
Rhode Island,May,2020,Motor Fuel,,44,05
Rhode Island,May,2020,Tobacco,10227858,44,05
Rhode Island,May,2021,Alcoholic Beverage,1838325,44,05
Rhode Island,May,2021,Corporate Income,7534223,44,05
Rhode Island,May,2021,General Sales,116551195,44,05
Rhode Island,May,2021,Individual Income,188380914,44,05
Rhode Island,May,2021,Lodging,1738404,44,05
Rhode Island,May,2021,Motor Fuel,,44,05
Rhode Island,May,2021,Tobacco,11813614,44,05
Rhode Island,November,2019,Alcoholic Beverage,1919243,44,11
Rhode Island,November,2019,Corporate Income,2371588,44,11
Rhode Island,November,2019,General Sales,98707787,44,11
Rhode Island,November,2019,Individual Income,109205045,44,11
Rhode Island,November,2019,Lodging,1243570,44,11
Rhode Island,November,2019,Motor Fuel,,44,11
Rhode Island,November,2019,Tobacco,10356783,44,11
Rhode Island,November,2020,Alcoholic Beverage,2219615,44,11
Rhode Island,November,2020,Corporate Income,617369,44,11
Rhode Island,November,2020,General Sales,105099882,44,11
Rhode Island,November,2020,Individual Income,123724152,44,11
Rhode Island,November,2020,Lodging,501312,44,11
Rhode Island,November,2020,Motor Fuel,,44,11
Rhode Island,November,2020,Tobacco,13323376,44,11
Rhode Island,November,2021,Alcoholic Beverage,2015904,44,11
Rhode Island,November,2021,Corporate Income,11468427,44,11
Rhode Island,November,2021,General Sales,126189533,44,11
Rhode Island,November,2021,Individual Income,133010011,44,11
Rhode Island,November,2021,Lodging,1260871,44,11
Rhode Island,November,2021,Motor Fuel,,44,11
Rhode Island,November,2021,Tobacco,13876904,44,11
Rhode Island,October,2019,Alcoholic Beverage,1062248,44,10
Rhode Island,October,2019,Corporate Income,2446377,44,10
Rhode Island,October,2019,General Sales,104270765,44,10
Rhode Island,October,2019,Individual Income,112786031,44,10
Rhode Island,October,2019,Lodging,2136623,44,10
Rhode Island,October,2019,Motor Fuel,,44,10
Rhode Island,October,2019,Tobacco,13320313,44,10
Rhode Island,October,2020,Alcoholic Beverage,2137515,44,10
Rhode Island,October,2020,Corporate Income,7832997,44,10
Rhode Island,October,2020,General Sales,111321652,44,10
Rhode Island,October,2020,Individual Income,90900217,44,10
Rhode Island,October,2020,Lodging,914188,44,10
Rhode Island,October,2020,Motor Fuel,,44,10
Rhode Island,October,2020,Tobacco,11908836,44,10
Rhode Island,October,2021,Alcoholic Beverage,2223895,44,10
Rhode Island,October,2021,Corporate Income,12168401,44,10
Rhode Island,October,2021,General Sales,129337445,44,10
Rhode Island,October,2021,Individual Income,104365365,44,10
Rhode Island,October,2021,Lodging,2400747,44,10
Rhode Island,October,2021,Motor Fuel,,44,10
Rhode Island,October,2021,Tobacco,10837284,44,10
Rhode Island,September,2019,Alcoholic Beverage,2085803,44,09
Rhode Island,September,2019,Corporate Income,29711891,44,09
Rhode Island,September,2019,General Sales,104946324,44,09
Rhode Island,September,2019,Individual Income,155460967,44,09
Rhode Island,September,2019,Lodging,2500882,44,09
Rhode Island,September,2019,Motor Fuel,,44,09
Rhode Island,September,2019,Tobacco,10055633,44,09
Rhode Island,September,2020,Alcoholic Beverage,1657894,44,09
Rhode Island,September,2020,Corporate Income,35068485,44,09
Rhode Island,September,2020,General Sales,108599808,44,09
Rhode Island,September,2020,Individual Income,158030072,44,09
Rhode Island,September,2020,Lodging,1646443,44,09
Rhode Island,September,2020,Motor Fuel,,44,09
Rhode Island,September,2020,Tobacco,14291957,44,09
Rhode Island,September,2021,Alcoholic Beverage,1917224,44,09
Rhode Island,September,2021,Corporate Income,68275994,44,09
Rhode Island,September,2021,General Sales,126575995,44,09
Rhode Island,September,2021,Individual Income,161628589,44,09
Rhode Island,September,2021,Lodging,2879253,44,09
Rhode Island,September,2021,Motor Fuel,,44,09
Rhode Island,September,2021,Tobacco,14374767,44,09
South Carolina,April,2019,Alcoholic Beverage,16600000,45,04
South Carolina,April,2019,Corporate Income,208900000,45,04
South Carolina,April,2019,General Sales,419600000,45,04
South Carolina,April,2019,Individual Income,396700000,45,04
South Carolina,April,2019,Lodging,6000000,45,04
South Carolina,April,2019,Motor Fuel,64300000,45,04
South Carolina,April,2019,Tobacco,12400000,45,04
South Carolina,April,2020,Alcoholic Beverage,7400000,45,04
South Carolina,April,2020,Corporate Income,37600000,45,04
South Carolina,April,2020,General Sales,313500000,45,04
South Carolina,April,2020,Individual Income,238500000,45,04
South Carolina,April,2020,Lodging,1500000,45,04
South Carolina,April,2020,Motor Fuel,26300000,45,04
South Carolina,April,2020,Tobacco,13400000,45,04
South Carolina,April,2021,Alcoholic Beverage,20500000,45,04
South Carolina,April,2021,Corporate Income,220000000,45,04
South Carolina,April,2021,General Sales,544300000,45,04
South Carolina,April,2021,Individual Income,420800000,45,04
South Carolina,April,2021,Lodging,6700000,45,04
South Carolina,April,2021,Motor Fuel,75400000,45,04
South Carolina,April,2021,Tobacco,11500000,45,04
South Carolina,August,2019,Alcoholic Beverage,18400000,45,08
South Carolina,August,2019,Corporate Income,6300000,45,08
South Carolina,August,2019,General Sales,440300000,45,08
South Carolina,August,2019,Individual Income,438400000,45,08
South Carolina,August,2019,Lodging,11100000,45,08
South Carolina,August,2019,Motor Fuel,62500000,45,08
South Carolina,August,2019,Tobacco,9300000,45,08
South Carolina,August,2020,Alcoholic Beverage,19600000,45,08
South Carolina,August,2020,Corporate Income,6900000,45,08
South Carolina,August,2020,General Sales,458600000,45,08
South Carolina,August,2020,Individual Income,467100000,45,08
South Carolina,August,2020,Lodging,9300000,45,08
South Carolina,August,2020,Motor Fuel,66600000,45,08
South Carolina,August,2020,Tobacco,9700000,45,08
South Carolina,August,2021,Alcoholic Beverage,20900000,45,08
South Carolina,August,2021,Corporate Income,10700000,45,08
South Carolina,August,2021,General Sales,569400000,45,08
South Carolina,August,2021,Individual Income,545335773,45,08
South Carolina,August,2021,Lodging,16600000,45,08
South Carolina,August,2021,Motor Fuel,77200000,45,08
South Carolina,August,2021,Tobacco,11200000,45,08
South Carolina,December,2019,Alcoholic Beverage,14800000,45,12
